"run_id","player_id","place","speedrun_time","is_verified","verify_date","submitted_date","examiner_id","timing_type","platform_id","platform_name","platform_released_year","is_level_cat","level_id","level_name","level_rules","game_id","category_id","cat_name","cat_rules","player_name","player_country","player_pronouns","player_signup_date"
"y6dg1d1m","","914","104.753","True","2021-06-27 01:21:08","2021-06-27 01:21:07","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y8do7d5z","","915","104.755","True","2021-06-27 01:21:17","2021-06-27 01:21:16","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"yv1ndo4y","","916","104.756","True","2021-06-27 01:21:25","2021-06-27 01:21:24","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zn19n08m","","917","104.777","True","2021-06-27 01:21:33","2021-06-27 01:21:32","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"yjge053y","","918","104.781","True","2021-06-27 01:21:41","2021-06-27 01:21:40","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zggj5rvz","","919","104.789","True","2021-06-27 01:21:49","2021-06-27 01:21:49","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"yo7qw67m","","920","104.791","True","2021-06-27 01:21:58","2021-06-27 01:21:57","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"ydrv7ewz","","921","104.794","True","2021-06-27 01:22:06","2021-06-27 01:22:05","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"z1rvexgm","","922","104.797","True","2021-06-27 01:22:15","2021-06-27 01:22:15","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"mkgo65vy","","922","104.797","True","2021-06-27 01:22:24","2021-06-27 01:22:23","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"m7dek70m","","924","104.798","True","2021-06-27 01:22:32","2021-06-27 01:22:31","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zxgj1oqy","","925","104.799","True","2021-06-27 01:22:40","2021-06-27 01:22:39","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"z5rlqdgy","","926","104.8","True","2021-06-27 01:22:48","2021-06-27 01:22:47","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"m3rwp7wm","","927","104.805","True","2021-06-27 01:22:56","2021-06-27 01:22:55","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zq12lv5m","","928","104.807","True","2021-06-27 01:23:05","2021-06-27 01:23:05","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y2xno76m","","929","104.81","True","2021-06-27 01:23:13","2021-06-27 01:23:13","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"z0r8g74z","","930","104.821","True","2021-06-27 01:23:21","2021-06-27 01:23:21","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y6dg191m","","930","104.821","True","2021-06-27 01:23:29","2021-06-27 01:23:29","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y8do7e5z","","932","104.828","True","2021-06-27 01:23:37","2021-06-27 01:23:36","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"yv1ndq4y","","933","104.839","True","2021-06-27 01:23:45","2021-06-27 01:23:45","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zn19n78m","","934","104.846","True","2021-06-27 01:23:54","2021-06-27 01:23:53","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"yjge0x3y","","935","104.847","True","2021-06-27 01:24:02","2021-06-27 01:24:01","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"ylqp8ekz","","936","104.848","True","2021-06-27 01:24:10","2021-06-27 01:24:09","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"me7nqj9y","","936","104.848","True","2021-06-27 01:24:19","2021-06-27 01:24:18","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zp1kj28z","","936","104.848","True","2021-06-27 01:24:26","2021-06-27 01:24:26","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"ydrv7wwz","","939","104.849","True","2021-06-27 01:24:34","2021-06-27 01:24:34","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y99prlvy","","939","104.849","True","2021-06-27 01:24:44","2021-06-27 01:24:44","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"z1rve2gm","","939","104.849","True","2021-06-27 01:24:52","2021-06-27 01:24:51","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"mr10g62z","","939","104.849","True","2021-06-27 01:25:00","2021-06-27 01:24:59","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"z5rlqvgy","","943","104.85","True","2021-06-27 01:25:08","2021-06-27 01:25:07","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y4rjd8nz","","943","104.85","True","2021-06-27 01:25:16","2021-06-27 01:25:15","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y2xno06m","","943","104.85","True","2021-06-27 01:25:25","2021-06-27 01:25:24","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"z0r8go4z","","943","104.85","True","2021-06-27 01:25:32","2021-06-27 01:25:32","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y8do7j5z","","943","104.85","True","2021-06-27 01:25:42","2021-06-27 01:25:42","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zn19np8m","","948","104.851","True","2021-06-27 01:25:51","2021-06-27 01:25:50","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"yjge0p3y","","949","104.853","True","2021-06-27 01:25:59","2021-06-27 01:25:58","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"ylqp87kz","","950","104.865","True","2021-06-27 01:26:07","2021-06-27 01:26:06","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zggj5pvz","","951","104.869","True","2021-06-27 01:26:15","2021-06-27 01:26:14","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"yo7qwp7m","","952","104.875","True","2021-06-27 01:26:24","2021-06-27 01:26:23","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zp1kj98z","","953","104.89","True","2021-06-27 01:26:32","2021-06-27 01:26:31","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y99prvvy","","954","104.891","True","2021-06-27 01:26:40","2021-06-27 01:26:39","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"z1rvepgm","","955","104.894","True","2021-06-27 01:26:48","2021-06-27 01:26:47","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","29vgzgl9","Temple","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
